ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
19366997,2016-07-23 17:44:16,269C - Flawed Flow,GNU C++11,Wrong answer on test 12,218 ms,15300 KB
19365616,2016-07-23 16:19:48,121C - Lucky Permutation,GNU C++11,Accepted,30 ms,0 KB
19365600,2016-07-23 16:18:51,121C - Lucky Permutation,GNU C++11,Wrong answer on test 9,30 ms,0 KB
19365555,2016-07-23 16:15:52,121C - Lucky Permutation,GNU C++11,Runtime error on test 6,30 ms,0 KB
19365504,2016-07-23 16:13:13,121C - Lucky Permutation,GNU C++11,Wrong answer on test 2,30 ms,0 KB
19365475,2016-07-23 16:11:24,121C - Lucky Permutation,GNU C++11,Wrong answer on test 1,0 ms,0 KB
19364946,2016-07-23 15:41:13,356C - Compartments,GNU C++11,Accepted,140 ms,3900 KB
19364915,2016-07-23 15:39:10,356C - Compartments,GNU C++11,Wrong answer on test 136,171 ms,3900 KB
19364826,2016-07-23 15:34:23,356C - Compartments,GNU C++11,Wrong answer on test 30,124 ms,3900 KB
19364786,2016-07-23 15:31:16,356C - Compartments,GNU C++11,Wrong answer on test 9,124 ms,3900 KB
19364739,2016-07-23 15:27:43,356C - Compartments,GNU C++11,Wrong answer on test 8,30 ms,400 KB
19363877,2016-07-23 14:34:43,314C - Sereja and Subsequences,GNU C++11,Accepted,154 ms,15700 KB
19363768,2016-07-23 14:28:45,314C - Sereja and Subsequences,GNU C++11,Wrong answer on test 4,0 ms,19600 KB
19362758,2016-07-23 13:32:51,700A - As Fast As Possible,GNU C++11,Accepted,15 ms,0 KB
18867677,2016-07-03 15:54:32,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 4,0 ms,400 KB
18867510,2016-07-03 15:21:18,676E - The Last Fight Between Human and AI,GNU C++11,Accepted,31 ms,800 KB
18867467,2016-07-03 15:17:43,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 24,46 ms,800 KB
18867427,2016-07-03 15:13:32,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 20,31 ms,800 KB
18867408,2016-07-03 15:12:12,676E - The Last Fight Between Human and AI,GNU C++11,Runtime error on test 9,15 ms,800 KB
18867296,2016-07-03 15:01:19,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 20,31 ms,800 KB
18867153,2016-07-03 14:49:27,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 15,31 ms,800 KB
18866533,2016-07-03 14:03:32,676E - The Last Fight Between Human and AI,GNU C++11,Wrong answer on test 20,78 ms,400 KB
